,Company,TypeName,Ram,Gpu,OpSys,Weight,Price,Touchscreen,IPS,Full HD,Quad HD+,4K Ultra HD,Retina Display,ppi,SSD,HDD,Flash,Hybrid,CPU Brand,AMD,Nvidia
691,Lenovo,Notebook,4,Intel,Windows,1.7,37242.72,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
692,HP,Workstation,8,Nvidia,Windows,3.14,101657.7072,0,0,1,0,0,0,127.33567457123111,0.0,500.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M1200
693,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.42,137995.19999999998,1,0,0,0,0,0,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i7,other,other
694,Toshiba,Notebook,8,Intel,Windows,1.5,51841.44,0,1,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
695,Acer,Netbook,4,Intel,Windows,1.4,14332.32,0,0,0,0,0,0,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron,other,other
696,Lenovo,2 in 1 Convertible,16,Intel,Windows,1.38,93186.72,1,0,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,other
697,Asus,2 in 1 Convertible,4,Intel,Linux/Android/others,1.2,35644.32,1,0,1,0,0,0,176.23257360658386,0.0,0.0,64.0,0.0,Other Intel,other,other
698,Toshiba,Ultrabook,16,Intel,Windows,1.36,100006.56,1,0,1,0,0,0,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,other,other
699,HP,Notebook,4,AMD,Windows,2.1,36709.92,0,1,1,0,0,0,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i7,AMD Radeon 530,other
700,Dell,Gaming,8,Nvidia,Windows,2.56,43636.32,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1050
701,Lenovo,Notebook,4,AMD,Windows,2.2,21258.72,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,AMD,AMD Radeon 530,other
702,Lenovo,Notebook,8,AMD,Windows,2.2,22857.12,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,AMD,AMD Radeon R7,other
703,Lenovo,Notebook,4,Intel,Windows,2.1,33110.856,0,0,1,0,0,0,141.21199808219862,0.0,2048.0,0.0,0.0,Intel Core i5,other,other
704,Lenovo,Notebook,4,Intel,Linux/Android/others,1.9,23976.0,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,other,other
705,Dell,Notebook,8,Intel,Windows,2.18,42357.6,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
706,Acer,2 in 1 Convertible,8,Intel,Windows,1.6,53226.72,1,1,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
707,Lenovo,Workstation,16,Nvidia,Windows,2.18,98834.4,0,0,1,0,0,0,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M520M
708,Lenovo,Notebook,8,Intel,Windows,1.8,63456.48,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
709,HP,Notebook,6,AMD,Windows,2.71,34898.932799999995,0,1,1,0,0,0,127.33567457123111,0.0,2048.0,0.0,0.0,AMD,AMD Radeon 530,other
710,Lenovo,Gaming,8,Nvidia,Windows,2.5,66546.72,0,1,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050 Ti
711,Dell,Notebook,8,Nvidia,Linux/Android/others,1.64,58021.92,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 930MX
712,Dell,Notebook,8,Intel,Linux/Android/others,1.98,38681.28,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,other,other
713,Asus,Notebook,4,Intel,Windows,1.5,15877.44,0,0,1,0,0,0,157.3505121487356,0.0,0.0,32.0,0.0,Intel Celeron,other,other
714,Dell,Notebook,16,Intel,Windows,1.93,76012.44480000001,0,0,1,0,0,0,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i5,other,other
715,Lenovo,Notebook,8,Nvidia,Windows,1.87,45664.6896,0,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 920MX
716,Dell,Notebook,8,Intel,Windows,1.9,62817.12,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
717,Lenovo,Notebook,4,AMD,Windows,2.19,15877.44,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,AMD,AMD Radeon R4,other
718,Mediacom,Notebook,4,Intel,Windows,1.4,14119.2,0,1,1,0,0,0,161.72539083525606,0.0,32.0,0.0,0.0,Other Intel,other,other
719,HP,Notebook,8,Nvidia,Windows,2.63,63936.0,0,0,1,0,0,0,127.33567457123111,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 930MX
720,Lenovo,Ultrabook,8,Intel,Windows,1.17,89864.1792,0,1,0,1,0,0,209.8006828649808,512.0,0.0,0.0,0.0,Intel Core i7,other,other
721,HP,2 in 1 Convertible,8,Intel,Windows,1.58,44574.048,1,1,0,0,0,0,117.82653006268643,256.0,0.0,0.0,0.0,Intel Core i5,other,other
722,Lenovo,Ultrabook,8,Intel,Windows,1.32,79866.72,0,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
723,Dell,Gaming,32,Nvidia,Windows,4.36,194972.832,0,0,0,0,1,0,254.67134914246222,1024.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
724,MSI,Gaming,8,Nvidia,Windows,2.7,71847.0144,0,0,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050 Ti
725,Lenovo,Notebook,4,Intel,Linux/Android/others,1.9,26101.872,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i5,other,other
726,Dell,Notebook,8,AMD,Windows,2.2,38308.32,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i5,AMD Radeon 530,other
727,Dell,2 in 1 Convertible,4,Intel,Windows,1.71,34578.72,1,0,1,0,0,0,165.6321180513006,0.0,1024.0,0.0,0.0,Intel Core i3,other,other
728,Dell,Notebook,8,AMD,Linux/Android/others,2.32,31409.6256,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i5,AMD Radeon R7 M445,other
729,HP,Notebook,4,AMD,Windows,2.1,26053.92,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,AMD,AMD Radeon 520,other
730,Acer,Gaming,16,Nvidia,Windows,4.2,103096.8,0,1,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
731,Dell,Notebook,12,Intel,Windows,2.25,34578.72,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i5,other,other
732,HP,Notebook,6,AMD,Windows,2.1,34632.0,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,AMD,AMD Radeon 520,other
733,Acer,Notebook,4,Intel,Windows,2.4,29783.52,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
734,Lenovo,Notebook,8,Intel,Windows,1.44,51148.8,0,1,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
735,Lenovo,Notebook,4,Intel,Windows,1.85,41505.12,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,other
736,HP,Workstation,16,Nvidia,Windows,2.6,128884.32,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M2200
737,Dell,2 in 1 Convertible,8,Intel,Windows,1.55,35111.52,1,0,1,0,0,0,165.6321180513006,0.0,1024.0,0.0,0.0,Intel Core i5,other,other
738,MSI,Gaming,16,Nvidia,Windows,1.8,111593.8944,0,0,1,0,0,0,141.21199808219862,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
739,Acer,Notebook,4,Intel,Windows,2.4,21887.424,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,other,other
740,Dell,Notebook,8,Nvidia,Windows,2.0,64308.96,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 940MX
741,Dell,Notebook,8,Intel,Windows,2.0,35431.2,0,0,0,0,0,0,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i3,other,other
742,Toshiba,Notebook,8,Intel,Windows,1.25,81784.8,1,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
743,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.7,53226.72,1,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
744,Lenovo,Workstation,16,Nvidia,Windows,2.5,175770.72,0,1,0,0,1,0,282.42399616439724,1024.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M520M
745,Acer,Notebook,2,Intel,Linux/Android/others,1.68,17582.399999999998,0,0,0,0,0,0,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron,other,other
746,Samsung,Ultrabook,16,Intel,Windows,0.81,87858.72,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
747,HP,Notebook,8,Intel,Windows,1.86,28717.92,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i3,other,other
748,Dell,Notebook,8,Intel,Windows,1.6,60031.1088,0,0,0,0,0,0,111.93520355955211,256.0,0.0,0.0,0.0,Intel Core i5,other,other
749,HP,Workstation,16,Nvidia,Windows,3.0,233845.92,0,1,1,0,0,0,127.33567457123111,256.0,0.0,0.0,0.0,Other Intel,other,Nvidia Quadro M2000M
750,Lenovo,Netbook,4,Intel,Windows,1.4,25308.0,1,0,0,0,0,0,135.0942111925629,128.0,0.0,0.0,0.0,Intel Celeron,other,other
751,HP,Notebook,8,Intel,Windows,1.84,101232.0,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
752,Asus,Notebook,4,Nvidia,Linux/Android/others,2.45,30849.12,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 950M
753,Lenovo,Ultrabook,4,Intel,Windows,1.7,58394.88,0,0,1,0,0,0,157.3505121487356,180.0,0.0,0.0,0.0,Intel Core i5,other,other
754,Asus,Notebook,4,Intel,Windows,2.37,45282.672,0,0,0,0,0,0,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i7,other,other
755,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.3,63882.72,1,1,0,1,0,0,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,other,other
756,HP,Notebook,8,Nvidia,Windows,2.2,58554.72,0,1,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1050
757,HP,Workstation,8,Nvidia,Windows,2.59,83170.08,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M1000M
758,Dell,Gaming,16,Nvidia,Windows,4.42,152859.7872,0,1,0,0,1,0,282.42399616439724,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
759,Acer,Notebook,4,Intel,Windows,2.1,31914.72,0,0,0,0,0,0,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i5,other,other
760,Lenovo,Gaming,8,Nvidia,Windows,2.5,55837.44,0,1,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050
761,Dell,Ultrabook,16,Intel,Windows,1.18,99047.52,0,0,1,0,0,0,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,other,other
762,Google,Ultrabook,8,Intel,Linux/Android/others,1.1,83063.52,1,0,0,0,0,0,234.50740003017813,256.0,0.0,0.0,0.0,Intel Core i5,other,other
763,Asus,Ultrabook,8,Intel,Windows,1.2,60153.12,0,1,0,1,0,0,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,other,other
764,Dell,Notebook,4,Intel,Windows,1.65,45234.72,0,0,0,0,0,0,117.82653006268643,0.0,500.0,0.0,0.0,Intel Core i3,other,other
765,Acer,Notebook,4,Intel,Windows,1.6,34898.4,0,0,0,0,0,0,117.82653006268643,128.0,0.0,0.0,0.0,Intel Core i5,other,other
766,Asus,Notebook,4,Nvidia,Windows,2.8,25059.715199999995,0,0,0,0,0,0,90.58340172449303,0.0,1024.0,0.0,0.0,Other Intel,other,Nvidia GeForce 920MX
767,Dell,Gaming,16,Nvidia,Windows,2.72,58554.72,1,1,0,0,1,0,282.42399616439724,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 960M
768,Samsung,Ultrabook,8,Intel,Windows,1.31,85194.72,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
769,Acer,Notebook,4,Intel,Linux/Android/others,2.1,15877.44,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Other Intel,other,other
770,Dell,Notebook,16,AMD,Windows,2.3,62938.0656,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,AMD Radeon R7 M445,other
771,Samsung,2 in 1 Convertible,16,AMD,Windows,1.71,95850.72,1,0,1,0,0,0,146.86047800548656,256.0,0.0,0.0,0.0,Intel Core i7,AMD Radeon 540,other
772,Toshiba,Notebook,4,Intel,Windows,1.75,54345.6,0,1,0,0,0,0,111.93520355955211,128.0,0.0,0.0,0.0,Intel Core i5,other,other
773,Dell,Gaming,8,Nvidia,Windows,2.62,58554.72,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050
774,HP,Ultrabook,4,Intel,Windows,1.26,66280.31999999999,0,0,0,0,0,0,125.36742798669837,256.0,0.0,0.0,0.0,Intel Core i5,other,other
775,Asus,2 in 1 Convertible,12,Nvidia,Windows,2.3,44701.92,1,0,1,0,0,0,141.21199808219862,0.0,2048.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 940MX
776,Lenovo,Notebook,16,Nvidia,Windows,2.5,126273.6,0,0,0,0,1,0,282.42399616439724,512.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M2000M
777,Acer,Notebook,4,Intel,Windows,1.8,33886.08,0,1,1,0,0,0,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i3,other,other
778,Razer,Gaming,16,Nvidia,Windows,1.95,154458.72,0,0,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
779,Asus,Notebook,8,Intel,Windows,2.0,31003.632,0,0,0,0,0,0,141.21199808219862,128.0,0.0,0.0,0.0,Other Intel,other,other
780,Dell,Gaming,32,Nvidia,Windows,4.42,191211.264,0,1,1,0,0,0,127.33567457123111,1024.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070M
781,Asus,Gaming,16,Nvidia,Windows,4.3,125208.0,0,1,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
782,Toshiba,Ultrabook,16,Nvidia,Windows,1.47,93985.92,0,1,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 930M
783,Lenovo,Notebook,8,Intel,Linux/Android/others,2.2,17529.12,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Celeron,other,other
784,Lenovo,Ultrabook,16,Intel,Windows,1.7,122490.72,0,0,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,other
785,MSI,Gaming,16,Nvidia,Windows,1.6,100752.48,0,1,1,0,0,0,157.3505121487356,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
786,MSI,Gaming,8,Nvidia,Windows,2.2,58021.92,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1050
787,Lenovo,Gaming,4,Nvidia,Windows,2.4,53226.72,0,1,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050
788,Acer,Gaming,16,Nvidia,Windows,4.2,122490.72,0,1,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
789,Dell,Gaming,8,Nvidia,Windows,2.62,52480.8,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1050
790,Asus,Gaming,8,Nvidia,Windows,2.24,71341.92,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX1060
791,Vero,Notebook,4,Intel,Windows,1.22,10810.512,0,0,0,0,0,0,157.3505121487356,0.0,0.0,32.0,0.0,Intel Celeron,other,other
792,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.37,104961.6,1,1,1,0,0,0,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,other,other
793,Lenovo,2 in 1 Convertible,8,AMD,Windows,2.08,51095.52,1,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,AMD Radeon R7 M460,other
794,Apple,Ultrabook,8,Intel,Mac OS,0.92,62071.2,0,1,0,0,0,1,226.41554716935852,0.0,0.0,512.0,0.0,Other Intel,other,other
795,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.42,124142.4,1,1,0,0,0,0,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i5,other,other
796,Asus,Notebook,4,Intel,Windows,1.63,15930.72,0,0,0,0,0,0,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron,other,other
797,Dell,Notebook,8,Intel,Windows,1.95,43156.8,0,0,0,0,0,0,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i5,other,other
798,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.38,71874.72,1,1,1,0,0,0,158.48253022174808,256.0,0.0,0.0,0.0,Intel Core i7,other,other
799,Dell,Notebook,8,AMD,Windows,2.0,39373.92,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i3,AMD Radeon R5 M420X,other
800,HP,Workstation,8,Nvidia,Windows,3.14,110017.872,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M2200
801,Asus,Notebook,8,Intel,Windows,2.37,58554.72,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
802,Dell,Ultrabook,8,Intel,Windows,1.29,79866.72,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
803,Dell,Notebook,8,Nvidia,Windows,2.06,93186.72,1,0,0,0,1,0,282.42399616439724,256.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1050
804,Dell,Netbook,4,Intel,Windows,1.63,39640.32,0,0,0,0,0,0,135.0942111925629,128.0,0.0,0.0,0.0,Other Intel,other,other
805,HP,Netbook,8,Intel,Windows,1.26,74005.92,0,0,0,0,0,0,125.36742798669837,256.0,0.0,0.0,0.0,Intel Core i5,other,other
806,Toshiba,Notebook,4,Intel,Windows,2.1,41558.4,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
807,HP,Notebook,8,AMD,Windows,2.04,33513.119999999995,0,0,0,0,0,0,100.45466986113651,0.0,2048.0,0.0,0.0,AMD,AMD Radeon R7 Graphics,other
808,Dell,Gaming,16,Nvidia,Windows,2.62,89457.12,0,0,0,0,1,0,282.42399616439724,512.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050 Ti
809,Lenovo,Notebook,4,Nvidia,Windows,2.4,32447.52,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 920M
810,HP,Gaming,12,AMD,Windows,3.74,93186.72,0,1,1,0,0,0,127.33567457123111,0.0,1024.0,0.0,0.0,Intel Core i7,AMD Radeon RX 580,other
811,MSI,Gaming,16,Nvidia,Windows,2.9,128671.2,0,0,1,0,0,0,127.33567457123111,512.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
812,Samsung,Ultrabook,8,Intel,Windows,0.81,79866.72,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
813,Dell,Notebook,8,Nvidia,Windows,1.98,51202.08,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GT 940MX
814,Dell,Notebook,8,AMD,Windows,2.18,42081.0768,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,AMD Radeon R5 M420,other
815,Lenovo,Ultrabook,8,Intel,Windows,1.32,99047.52,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,other
816,Razer,Ultrabook,16,Intel,Windows,1.29,95850.72,1,1,0,0,1,0,352.4651472131677,512.0,0.0,0.0,0.0,Intel Core i7,other,other
817,HP,Netbook,4,Intel,Linux/Android/others,1.23,20512.8,0,0,0,0,0,0,135.0942111925629,0.0,0.0,16.0,0.0,Intel Celeron,other,other
818,Dell,Gaming,16,Nvidia,Windows,4.36,133467.4656,0,1,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
819,Dell,Notebook,4,Intel,Windows,1.76,40226.4,0,0,0,0,0,0,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,other,other
820,Lenovo,Notebook,4,Intel,Windows,2.1,26101.872,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,other,other
821,Toshiba,Ultrabook,4,Intel,Windows,1.25,58075.2,0,0,0,0,0,0,111.93520355955211,128.0,0.0,0.0,0.0,Intel Core i5,other,other
822,Lenovo,Ultrabook,8,Intel,Windows,1.13,133146.72,0,1,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,other
823,MSI,Gaming,8,Nvidia,Windows,2.4,63882.72,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1050
824,Lenovo,Ultrabook,8,Intel,Windows,1.13,99900.0,0,1,1,0,0,0,157.3505121487356,0.0,0.0,256.0,0.0,Intel Core i5,other,other
825,Toshiba,Notebook,4,Intel,Windows,1.75,26586.72,0,0,0,0,0,0,111.93520355955211,128.0,0.0,0.0,0.0,Other Intel,other,other
826,Asus,2 in 1 Convertible,8,Intel,Windows,1.1,72354.23999999999,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
827,Dell,Notebook,4,Intel,Windows,1.76,31168.8,0,0,0,0,0,0,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i3,other,other
828,Acer,Netbook,4,Intel,Linux/Android/others,1.35,18914.4,0,1,0,0,0,0,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron,other,other
829,Acer,Notebook,8,Intel,Windows,1.5,32980.32,0,1,1,0,0,0,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i3,other,other
830,Razer,Gaming,32,Nvidia,Windows,3.49,292986.72,1,0,0,0,1,0,254.67134914246222,512.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1080
831,Lenovo,Ultrabook,16,Intel,Windows,1.1,111834.72,0,1,0,1,0,0,209.8006828649808,512.0,0.0,0.0,0.0,Intel Core i7,other,other
832,Asus,Notebook,4,Nvidia,Linux/Android/others,2.1,27652.32,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 920
833,Lenovo,Notebook,8,Intel,Windows,1.7,63190.08,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
834,Lenovo,Notebook,8,Intel,Windows,1.32,87912.0,0,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
835,Dell,Gaming,16,Nvidia,Windows,3.21,147832.28639999998,0,0,1,0,0,0,141.21199808219862,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
836,Asus,Gaming,16,Nvidia,Windows,2.9,128884.32,0,0,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
837,Toshiba,Notebook,4,Intel,Windows,2.0,35644.32,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,other,other
838,Lenovo,Notebook,4,Intel,Linux/Android/others,1.5,17316.0,0,0,0,0,0,0,111.93520355955211,0.0,0.0,16.0,0.0,Intel Celeron,other,other
839,Asus,Notebook,8,Intel,Windows,2.3,31435.2,0,0,1,0,0,0,141.21199808219862,0.0,128.0,0.0,0.0,Intel Core i5,other,other
840,Asus,Gaming,16,Nvidia,Windows,2.73,95850.72,0,0,1,0,0,0,127.33567457123111,512.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
841,Dell,Gaming,32,Nvidia,Windows,4.42,163723.57919999998,0,1,1,0,0,0,127.33567457123111,512.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
842,HP,Notebook,8,Nvidia,Windows,2.63,48484.8,0,0,0,0,0,0,106.11306214269258,0.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 930MX
843,Dell,Notebook,8,Intel,Windows,2.18,38041.3872,0,0,0,0,0,0,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i5,other,other
844,HP,Ultrabook,8,Intel,Windows,1.54,99633.6,0,0,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,other
845,Dell,Notebook,4,AMD,Windows,2.18,39373.92,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,AMD Radeon R5 M420,other
846,HP,2 in 1 Convertible,4,Intel,Linux/Android/others,1.4,32767.2,1,0,0,0,0,0,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron,other,other
847,Asus,Ultrabook,8,Nvidia,Windows,1.45,54665.28,0,1,1,0,0,0,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 940M
848,HP,2 in 1 Convertible,8,Intel,Windows,1.28,121318.56,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
849,HP,Ultrabook,8,Intel,Windows,1.54,78215.04,0,0,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,other
850,HP,Notebook,4,Intel,Linux/Android/others,1.86,15930.72,0,0,0,0,0,0,100.45466986113651,128.0,0.0,0.0,0.0,Intel Celeron,other,other
851,Asus,Gaming,16,Nvidia,Windows,2.1,101178.72,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
